Country Name,Country Code,Year,DEA_Efficiency,FPE,CHE_PPP,OOP_pct
Slovak Republic,SVK,2010,0.08478656043885492,96.22,1947.52381787727,22.8006134
Slovenia,SVN,2010,0.07579029918200941,95.41,2384.84009606316,12.64016342
Thailand,THA,2010,0.29238165663794147,97.23,438.416635712583,14.4973793
Tunisia,TUN,2010,0.1548098116863529,83.31,592.09388729777,42.10583115
Turkiye,TUR,2010,0.1722206774665949,96.16,868.316172682507,16.87221718
Ukraine,UKR,2010,0.16005580377938947,93.09,554.799896827547,41.84223938
Viet Nam,VNM,2010,0.23659069822843756,88.68,273.312143054933,34.67405701
Zambia,ZMB,2010,0.550666261728315,99.71,128.06586443791,14.23348141
Armenia,ARM,2011,0.098203911659979,87.2,740.428516428546,78.41966248
Benin,BEN,2011,0.42594165056522687,93.33,67.914803193234,44.48669815
Bosnia and Herzegovina,BIH,2011,0.1410161096783544,91.44,918.466395434662,29.46848488
Belarus,BLR,2011,0.14584457239387302,95.37,806.445500593522,33.58686447
Switzerland,CHE,2011,0.03170478417075426,90.81,5807.66330768651,23.55637932
Chile,CHL,2011,0.10208574980820684,88.65,1368.16889903117,34.49925995
"Congo, Rep.",COG,2011,0.3678486784827454,95.42,90.6888917254084,41.09134674
Czechia,CZE,2011,0.0812167558872555,97.95,2186.79021824358,14.21162128
Ecuador,ECU,2011,0.14447934302052876,81.63,645.234484268013,44.4420433
Spain,ESP,2011,0.05937197738812315,94.34,2955.81044047874,21.66048431
Ethiopia,ETH,2011,0.49412433589282506,98.12,49.0745651893731,46.53789139
Georgia,GEO,2011,0.10554690405174079,76.03,655.431030154597,75.05395508
Guatemala,GTM,2011,0.14495889402272882,90.64,409.439636459184,58.87919998
Indonesia,IDN,2011,0.16789824395354067,96.13,267.164669784463,56.22341919
India,IND,2011,0.234744946194718,82.09,144.61488083058,62.22489929
"Iran, Islamic Rep.",IRN,2011,0.09570809577049537,85.88,1127.31973113408,57.52153397
Israel,ISR,2011,0.07553907130949664,88.82,2215.29927023316,23.7593441
Japan,JPN,2011,0.049017740624404914,90.8,3790.28761643492,13.12178326
Kazakhstan,KAZ,2011,0.21344222056245854,98.17,524.635376244032,24.59804726
"Korea, Rep.",KOR,2011,0.07369893528583507,87.72,2036.70051672296,38.95240021
Latvia,LVA,2011,0.11932695387818681,81.4,1093.86833709592,34.29675293
Moldova,MDA,2011,0.16035824739605054,84.37,505.158272894344,44.79645157
Mali,MLI,2011,0.40060187018557813,97.44,69.0869406398731,50.00246048
Montenegro,MNE,2011,0.11194250349397467,90.69,1130.10461553542,38.80132294
Mongolia,MNG,2011,0.2347593546436429,98.25,322.557747961667,32.00390244
Niger,NER,2011,0.4289084906588825,93.37,51.7689400933368,57.73744583
Pakistan,PAK,2011,0.31357691946686667,96.24,86.5621016605373,65.34801483
Peru,PER,2011,0.17532983726179077,88.77,472.072171711646,40.34396362
Poland,POL,2011,0.10844397419711038,86.1,1424.48794440508,23.95442009
Portugal,PRT,2011,0.06475733721569814,81.62,2601.13011709974,26.65432167
Paraguay,PRY,2011,0.13364166187288237,89.46000000000001,666.169031873887,50.00536728
Romania,ROU,2011,0.15965254827411163,86.98,839.334375104012,24.27584076
Russian Federation,RUS,2011,0.12009783279308707,96.09,1084.95908851364,34.19445038
Senegal,SEN,2011,0.2957625042311538,96.67,113.148288681585,50.79880142
Sierra Leone,SLE,2011,0.2506252296135289,62.91,133.202480055863,60.22754288
Chad,TCD,2011,0.36714192952304053,91.31,68.2025976259662,60.77016068
Togo,TGO,2011,0.35603613088565833,88.88,70.9298014883072,62.1470108
Thailand,THA,2011,0.28820389954170766,97.8,471.989452248536,13.00871277
Turkiye,TUR,2011,0.1681289447466465,96.65,911.680488963861,15.89518452
Tanzania,TZA,2011,0.36783659752059533,94.36,107.659844048477,27.95462036
Ukraine,UKR,2011,0.14618758325242398,92.99,599.452240979614,46.30967712
United States,USA,2011,0.023875850595666298,95.28,8015.78094831055,12.32011318
Albania,ALB,2012,0.12421675467253485,83.28,646.010453356754,58.21257782
Armenia,ARM,2012,0.09318638427239098,86.1,845.259885596716,78.58730316
Belarus,BLR,2012,0.13602656344357933,94.27,948.564247815388,30.77361488
Bhutan,BTN,2012,0.33196072476509364,95.99,262.178395609454,20.50640488
Switzerland,CHE,2012,0.03009525083490083,90.61,6141.69828106055,23.35357285
"Congo, Dem. Rep.",COD,2012,0.8856768480825383,95.18,20.8689555172552,40.27502823
Costa Rica,CRI,2012,0.12686116387547575,92.18,1153.18506189664,24.5027504
Czechia,CZE,2012,0.08002221280830056,97.9,2222.76234717878,14.21601486
Djibouti,DJI,2012,0.4033311662915488,97.75,118.531318557967,22.94796562
"Egypt, Arab Rep.",EGY,2012,0.13407300872190211,73.8,487.155387906785,60.88405991
Spain,ESP,2012,0.059306524899220746,94.37,2935.21069675129,23.17375565
Finland,FIN,2012,0.04671432786960248,93.72,3918.01100832372,17.46195984
Georgia,GEO,2012,0.10113036116942227,76.69,776.949362323195,72.53357697
Ghana,GHA,2012,0.24901772896940685,98.52,196.590909302413,36.88100052
Guinea,GIN,2012,0.38278699195044097,93.03,60.6597939264606,62.39929199
Haiti,HTI,2012,0.31982439103698485,90.57,157.489333218941,28.43981743
Indonesia,IDN,2012,0.17250196532428191,96.55,277.738478849921,53.61792374
"Iran, Islamic Rep.",IRN,2012,0.10430375084276154,86.13,999.486134484079,54.96147537
Iraq,IRQ,2012,0.14252443817706292,96.3,387.9416074278,61.66325378
Israel,ISR,2012,0.07210081379706267,89.42,2344.71563857451,23.40835571
Japan,JPN,2012,0.04656055839742591,90.7,4003.80479205547,12.9723444
Kazakhstan,KAZ,2012,0.17913229852086243,98.09,648.977936893201,27.82034302
"Korea, Rep.",KOR,2012,0.07173315725982927,87.66,2114.10783410827,38.67206955
Lebanon,LBN,2012,0.11352506391247673,73.4,1129.16517099988,37.33576584
Sri Lanka,LKA,2012,0.16747345900341917,94.22,338.898230427522,51.93098831
Luxembourg,LUX,2012,0.036591110201378854,96.41,5175.36534085332,11.46961975
Latvia,LVA,2012,0.11192755103288965,82.23,1146.00607319404,37.82342148
Moldova,MDA,2012,0.1613535191018671,83.69,538.928364491218,42.21784973
Madagascar,MDG,2012,0.5362109675540504,97.13,57.242961562924,32.48873138
Mexico,MEX,2012,0.12050791798655155,97.48,976.112779671033,40.64141083
Montenegro,MNE,2012,0.11522752172553198,92.22,1126.42214768253,35.91405106
Mongolia,MNG,2012,0.21723820309030292,97.84,397.852535747013,31.50933075
Mauritius,MUS,2012,0.12766209407752221,94.41,709.137725521315,51.61318207
Nigeria,NGA,2012,0.20840672900480825,83.12,159.705271406325,72.84432983
Peru,PER,2012,0.1730451491726718,88.28999999999999,510.377265584211,38.87478256
Philippines,PHL,2012,0.16494647367093146,93.87,254.563194022443,58.31450272
Poland,POL,2012,0.10505306949064262,86.07,1477.89280512492,24.26416779
Romania,ROU,2012,0.15677228110835273,88.01,891.506628679956,22.42794037
Russian Federation,RUS,2012,0.11363081448321152,96.95,1190.65379224731,33.39754486
Slovenia,SVN,2012,0.07175690007627869,95.83,2533.16029226746,12.45996571
Thailand,THA,2012,0.2686346788315718,97.48,514.935772168288,13.42186832
Turkiye,TUR,2012,0.1673512360141844,96.94,916.517323310264,15.9315958
Uganda,UGA,2012,0.2829890752213134,84.26,137.743790303745,37.51226807
Ukraine,UKR,2012,0.14435387896135904,92.31,654.561052533931,43.93354416
United States,USA,2012,0.023179448790171992,95.01,8262.29308300491,12.33532524
Viet Nam,VNM,2012,0.2016844939911517,90.86,318.953561520804,40.77892303
Afghanistan,AFG,2013,0.190021923032891,85.37,184.226283879341,72.04785919
Armenia,ARM,2013,0.08390638659456108,83.95,1009.29482915641,82.8755722
Burundi,BDI,2013,0.6093326307067154,96.71,59.3087631704916,20.86187553
Belarus,BLR,2013,0.1209021844360026,92.98,1080.54208098632,33.79212189
Bolivia,BOL,2013,0.21496402872930706,89.92,367.351171499099,34.00916672
Switzerland,CHE,2013,0.028438358818977078,92.5,6530.66238112341,22.77101326
China,CHN,2013,0.16697171373212905,81.15,563.056307637782,38.15951538
Czechia,CZE,2013,0.07722900533679465,97.73,2309.5387577344,14.33172131
Ecuador,ECU,2013,0.14611420867807745,89.69,765.689002022544,35.9758606
Spain,ESP,2013,0.058337699055537096,94.07,2973.0430342622,24.2397728
United Kingdom,GBR,2013,0.04618758961169662,98.36,3993.16150484047,15.75939178
Georgia,GEO,2013,0.10035476935454486,75.39,843.653328927762,69.30553436
Haiti,HTI,2013,0.3053485272636705,88.46000000000001,124.901867518483,36.24164581
Indonesia,IDN,2013,0.17849946060967545,96.26,283.090364901469,50.89988327
"Iran, Islamic Rep.",IRN,2013,0.11819874290090752,84.19,892.215673040316,47.86219025
Israel,ISR,2013,0.06816046863174999,89.16,2514.02722792017,22.65417099
Japan,JPN,2013,0.04456490243721133,90.9,4196.74867143611,12.70128059
Kazakhstan,KAZ,2013,0.18704642743370156,98.19,632.541101474376,25.9552784
"Korea, Rep.",KOR,2013,0.06993895422358652,87.69,2190.77860540843,38.26380157
Lao PDR,LAO,2013,0.2799021044770416,86.51,125.310530168583,48.70332336
Luxembourg,LUX,2013,0.03548852810499997,96.67,5346.19664668479,11.19933987
Latvia,LVA,2013,0.10691697157970224,81.96000000000001,1217.72892723867,38.47148514
Morocco,MAR,2013,0.15954920563966635,86.6,401.27846681529,51.66726685
Moldova,MDA,2013,0.15526198755471032,83.95,580.869960702299,42.57612991
Montenegro,MNE,2013,0.10267799364117142,90.87,1235.67971186631,42.07717514
Malawi,MWI,2013,0.847391737302249,93.38,123.972172016742,6.70596313
Malaysia,MYS,2013,0.14370498229390072,98.9,825.146980637971,33.66908646
Nepal,NPL,2013,0.2586727007934977,89.69,123.069881376699,63.53343964
Pakistan,PAK,2013,0.293160911398061,94.39,100.862315440971,62.74438858
Peru,PER,2013,0.17789319733695336,89.53,537.124552732904,35.27772903
Poland,POL,2013,0.10036239182377239,86.71000000000001,1575.0455734278,23.64557266
Romania,ROU,2013,0.14532294639882584,87.45,1026.13185618891,20.17611694
Russian Federation,RUS,2013,0.10470537028211885,95.16,1314.77490035272,34.83225632
Rwanda,RWA,2013,0.6544730144928217,98.37,102.444239012266,12.30725574
Saudi Arabia,SAU,2013,0.06795366031838418,98.27,2655.67011143147,14.35986423
Singapore,SGP,2013,0.053766351149370444,90.99,3067.23108647111,36.19911575
Serbia,SRB,2013,0.09975961338288641,90.97,1359.00886915427,37.86663818
Seychelles,SYC,2013,0.17227162457398348,97.44,832.788647411511,19.06869125
Thailand,THA,2013,0.26997863035613073,97.8,525.427084250664,12.54023266
Tajikistan,TJK,2013,0.1928976282135693,92.43,191.949695449078,61.91825485
Turkiye,TUR,2013,0.15739864998821732,96.36,974.66536298297,16.92680168
Ukraine,UKR,2013,0.13072641692805728,92.79,728.5452748612,48.15446091
United States,USA,2013,0.022777958518181252,95.23,8412.25161694737,12.28278923
Armenia,ARM,2014,0.08367879748421198,80.53,1021.96694214014,82.48136902
Burkina Faso,BFA,2014,0.4150844217649934,96.87,83.0704098408653,34.07847595
Belarus,BLR,2014,0.12394034440074263,93.53,1023.12317355307,34.89439774
Bolivia,BOL,2014,0.21533737358459673,93.75,415.513214249279,30.90435982
Canada,CAN,2014,0.03990763973011641,96.5,4678.0342602899,14.71277905
Switzerland,CHE,2014,0.027499747717954215,91.3,6768.53336961043,22.61392593
Cote d'Ivoire,CIV,2014,0.24062821310505286,87.57,152.132339320008,51.14342117
Cameroon,CMR,2014,0.2226365734916925,89.28999999999999,148.577059314443,68.98474121
Comoros,COM,2014,0.22137907305439886,91.19,153.886821992236,65.51406097
Czechia,CZE,2014,0.07254013696685957,97.95,2471.6316360658,14.45865345
Spain,ESP,2014,0.05631404922882967,93.61,3087.21593037643,24.65292358
United Kingdom,GBR,2014,0.04486469680340838,97.97,4118.59961759167,15.74380684
Guatemala,GTM,2014,0.1426049007131923,88.55,485.020915257109,55.55548096
Indonesia,IDN,2014,0.19163511488412113,95.62,298.350836609965,45.24729156
"Iran, Islamic Rep.",IRN,2014,0.1158458315431427,84.03999999999999,1050.12262271797,40.10943604
Japan,JPN,2014,0.04413516836768596,90.9,4236.89480951135,12.8696804
Kazakhstan,KAZ,2014,0.17924378284080045,98.07,712.678284811402,23.80191422
Cambodia,KHM,2014,0.20442498290938543,86.84,181.505816559127,58.09806442
"Korea, Rep.",KOR,2014,0.06707026259997549,87.15,2322.1120535281,37.55163574
Liberia,LBR,2014,0.2731408142502909,77.67,134.373041564772,44.75351715
Luxembourg,LUX,2014,0.03409575118880687,97.03,5573.94465329028,11.07252598
Latvia,LVA,2014,0.10199083913049088,81.16,1296.14950056518,39.10600662
Moldova,MDA,2014,0.16064761425304513,83.66,606.256565287148,38.34880066
Mexico,MEX,2014,0.11796139854851229,97.38,1007.54661974902,40.87202454
Mali,MLI,2014,0.4196546920603464,96.54,82.346286844008,33.55117416
Montenegro,MNE,2014,0.1066957282680208,91.14,1211.21894951398,39.11519241
Mongolia,MNG,2014,0.19181230781597633,96.96,466.776719046787,34.67579269
Mozambique,MOZ,2014,0.8178705554944389,98.39,72.7491636302105,10.42445946
Mauritania,MRT,2014,0.2688700406111637,88.34,134.014205568576,47.62082672
Nicaragua,NIC,2014,0.20209804198040396,75.27,404.262174316513,35.33010483
Nepal,NPL,2014,0.23461734961479475,89.8,147.250089359703,60.04753494
Peru,PER,2014,0.18108409234710204,90.83,573.868653766108,31.77192116
Poland,POL,2014,0.09848867566870306,86.46000000000001,1626.76685300068,22.737463
Russian Federation,RUS,2014,0.10214916369846826,95.13,1345.72476034453,35.82570648
Sudan,SDN,2014,0.16022161742812632,87.53999999999999,241.838955768538,67.03178406
Thailand,THA,2014,0.2539760880879324,97.86,566.132021162177,12.85608101
Tajikistan,TJK,2014,0.17870557666922798,91.58,212.930415363976,62.18501282
Timor-Leste,TLS,2014,0.5699244438799358,97.39,217.407250451264,7.90607214
Trinidad and Tobago,TTO,2014,0.09062186876906994,96.12,1477.67273285456,42.83146667
Turkiye,TUR,2014,0.14910459775279847,96.31,1031.17203598621,17.72542191
Ukraine,UKR,2014,0.13170708394465253,92.24,717.734371300855,48.13210297
United States,USA,2014,0.021817055654855155,95.1,8796.33933361209,11.9760685
Viet Nam,VNM,2014,0.1961720413797423,90.18,342.281132872247,41.02820969
"Yemen, Rep.",YEM,2014,0.18527999121259978,84.17,181.918965324669,79.96547699
South Africa,ZAF,2014,0.17167153095578902,98.97,1051.53110465942,5.66398144
Armenia,ARM,2015,0.08440844160981752,77.57,1015.35194765081,81.62987518
Australia,AUS,2015,0.03897319071468884,97.53,4760.54357572354,16.91646767
Benin,BEN,2015,0.379981893499272,94.45,74.3508582501171,51.40564728
Bulgaria,BGR,2015,0.09475436098323493,86.93,1388.45076597855,42.50993729
Bahrain,BHR,2015,0.07267526066174838,95.12,2283.39810616744,25.89375496
Bosnia and Herzegovina,BIH,2015,0.12394917930379847,91.82,1120.60829265156,28.80271149
Belarus,BLR,2015,0.11694417024418259,91.68,1096.81250685851,36.20293045
Bolivia,BOL,2015,0.21636601574255018,93.98,468.504622088813,27.32661629
Botswana,BWA,2015,0.21303353622622043,95.68,863.173293373375,3.57781744
Canada,CAN,2015,0.039146489845180245,96.7,4773.7481512308,14.70200253
Switzerland,CHE,2015,0.02607733418577768,92.05,7166.58637587459,22.04629517
Cyprus,CYP,2015,0.06916853450412597,85.26,2136.11670471907,43.62483215
Czechia,CZE,2015,0.07205186323664114,97.84,2489.06836173485,14.51374149
"Egypt, Arab Rep.",EGY,2015,0.12863769118451904,68.78,581.864496371668,58.8299675
Spain,ESP,2015,0.05423730895103659,92.98,3233.04254906521,23.8731041
Ethiopia,ETH,2015,0.48461391071486043,97.88,62.4177160410784,36.74348068
Georgia,GEO,2015,0.09601435710462755,70.94,1043.96680383389,62.316185
"Gambia, The",GMB,2015,0.9161682393328823,99.8,63.2149503666416,23.41558647
Hungary,HUN,2015,0.08590235333601362,87.52,1842.37776890944,27.48835373
Indonesia,IDN,2015,0.20058873504242766,96.39,293.233792506128,42.71576691
"Iran, Islamic Rep.",IRN,2015,0.11069061008901668,82.97,1147.52076688832,38.95087051
Israel,ISR,2015,0.06577886345213496,88.37,2620.64548850889,22.50102615
Japan,JPN,2015,0.042628556742206586,90.8,4392.67629747452,12.94767094
Kazakhstan,KAZ,2015,0.16370695125438922,97.46,683.639620397393,32.09503555
Kenya,KEN,2015,0.3234865647209274,94.81,175.250024188806,26.89801407
"Korea, Rep.",KOR,2015,0.06171336987596587,86.49,2573.42287690324,37.70632935
Luxembourg,LUX,2015,0.03429244766265582,96.65,5546.68241910198,10.71509171
Latvia,LVA,2015,0.09546628280178472,80.58,1405.77567653213,40.46530914
Moldova,MDA,2015,0.14380297661241503,81.51,623.654913006427,46.18740845
Mali,MLI,2015,0.4233593650818528,97.87,80.5693365319561,34.17124557
Malta,MLT,2015,0.04930607787909608,84.06,3380.96255732967,37.21007919
Myanmar,MMR,2015,0.16221867540489188,86.18,231.926060209617,70.4500351
Montenegro,MNE,2015,0.09498511607386431,89.73,1460.07615605329,37.72554779
Namibia,NAM,2015,0.16875270308928408,98.48,1044.60998277259,7.3291502
Nigeria,NGA,2015,0.18898002973575337,81.47,185.883651818011,71.89007568
Nepal,NPL,2015,0.22067196331992725,90.16,161.650878659451,59.4352417
Pakistan,PAK,2015,0.27289535196897186,95.53,111.779544365698,64.43975067
Peru,PER,2015,0.18478378956076638,91.74,578.203049484522,30.14810181
Philippines,PHL,2015,0.1801172734904715,93.69,268.757499478344,51.1785965
Poland,POL,2015,0.09398539102831414,85.23,1717.35929009022,23.03758621
El Salvador,SLV,2015,0.15573865409662435,97.7,694.855934432273,35.22028351
Serbia,SRB,2015,0.09990709222143128,91.95,1312.5111832535,40.58773422
Slovak Republic,SVK,2015,0.08418826062363909,97.35,2033.76661924823,18.443573
Slovenia,SVN,2015,0.06786117542838939,97.49,2689.42033520024,12.49877739
Togo,TGO,2015,0.2608964313848058,73.55,117.430109041544,66.96256256
Thailand,THA,2015,0.24538210273721162,98.12,608.321119856769,11.91061687
Tunisia,TUN,2015,0.15020071297369672,83.26,669.961007011244,39.67178345
Turkiye,TUR,2015,0.14941926672319067,96.49,1040.8461041687,16.94873238
Ukraine,UKR,2015,0.13021367664336758,92.87,733.095386435762,48.23913574
United States,USA,2015,0.020885213497784976,95.6,9200.93133248374,11.75374031
Zambia,ZMB,2015,0.5697321536181899,99.72,147.84147758589,12.25534916
Afghanistan,AFG,2016,0.14575570810168106,76.16,261.566866928026,75.97433472
Armenia,ARM,2016,0.08272275151254233,80.71000000000001,1078.44064546615,80.6469574
Bangladesh,BGD,2016,0.26466830671199515,75.58,109.412957923441,71.49494171
Bulgaria,BGR,2016,0.08791020520885373,77.71000000000001,1537.63886097561,43.25471497
Belarus,BLR,2016,0.1326137288262025,90.47,1050.702270065,26.71418381
Barbados,BRB,2016,0.10669968863298673,83.63,1115.96201394759,45.05650711
Canada,CAN,2016,0.03662825636342157,96.6,5103.64665868687,15.60679913
Switzerland,CHE,2016,0.024871558373570548,92.85,7543.55137038756,21.27206993
Chile,CHL,2016,0.07699186369633265,85.4,1990.21504920164,34.75082779
Colombia,COL,2016,0.1500910418334027,91.81,1056.38520605909,15.61221027
Spain,ESP,2016,0.053071940348636736,92.72,3343.15398260259,21.95563507
Finland,FIN,2016,0.043359322794425274,93.28,4213.80738451905,19.27291298
United Kingdom,GBR,2016,0.04262886268042049,97.91,4348.86937179224,15.67987061
Georgia,GEO,2016,0.09173290041135888,69.26,1165.1821085307,60.7001152
Ghana,GHA,2016,0.2527385142202737,98.67,169.893855002895,37.82372665
Greece,GRC,2016,0.0682693076527979,83.11,2322.72643625741,34.30815125
Hungary,HUN,2016,0.0816045795345528,88.09,1959.38089676645,27.68942833
Indonesia,IDN,2016,0.2129428807440266,95.69,310.081437615651,38.12414932
"Iran, Islamic Rep.",IRN,2016,0.1138261357169729,84.22,1137.13457356271,36.55317688
Japan,JPN,2016,0.04328564181599383,90.6,4324.3399171434,12.85439873
Kyrgyz Republic,KGZ,2016,0.16138467730103778,96.53,298.447210734546,57.21311569
"Korea, Rep.",KOR,2016,0.058615089957008974,86.05,2760.95388600378,36.48467636
Liberia,LBR,2016,0.23999616737781815,93.25,157.762615323847,46.7549324
St. Lucia,LCA,2016,0.13826733958307375,93.83,690.469941850936,45.42465591
Sri Lanka,LKA,2016,0.15550429579285063,94.56,458.012241088255,50.1216011
Luxembourg,LUX,2016,0.03280055418664742,96.48,5806.30467269822,10.74443722
Latvia,LVA,2016,0.08433627623927956,78.59,1631.07362884453,43.32296753
Moldova,MDA,2016,0.14392188397729122,82.85,620.854217678566,46.29189682
Maldives,MDV,2016,0.08816788141064556,89.73,1920.75895112192,18.93492508
Mexico,MEX,2016,0.1123455822942484,98.46,1082.62991948582,41.3722229
Mali,MLI,2016,0.41884858848618695,98.05,80.0365339758319,35.75055695
Mongolia,MNG,2016,0.18731716474546772,95.51,489.036877585581,34.81768417
Malaysia,MYS,2016,0.1297157965046998,98.04,935.790627376657,35.94845581
Nepal,NPL,2016,0.22541900918803345,89.34,161.418749208597,55.44006729
Peru,PER,2016,0.18183193673736694,91.53999999999999,604.265407844917,29.5966835
Poland,POL,2016,0.08828078073638608,84.96000000000001,1856.86220963737,22.74558067
West Bank and Gaza,PSE,2016,0.16359625412294335,91.0,514.542791976022,42.70000076
Romania,ROU,2016,0.12705816596319863,86.58,1210.83316276544,20.75498581
Rwanda,RWA,2016,0.6060205153594024,98.85,111.397438778553,13.24364662
El Salvador,SLV,2016,0.15198777473473146,95.1,736.857034491996,34.5382576
"Somalia, Fed. Rep.",SOM,2016,0.7466017818666312,99.45,37.4867276163693,44.98737717
Suriname,SUR,2016,0.1611210524827151,95.13,867.481983819115,21.82023811
Eswatini,SWZ,2016,0.25707053968273663,95.0,593.221410414995,10.58516216
Thailand,THA,2016,0.23628270615991065,98.01,656.681703204639,10.8130331
Tajikistan,TJK,2016,0.1820665244456796,90.85,202.905221649611,66.00267029
Turkiye,TUR,2016,0.1426786656490887,96.27,1110.57942653774,16.46614456
Uganda,UGA,2016,0.3204665738557795,84.73,111.678899331241,40.60963821
Ukraine,UKR,2016,0.1262922305041768,91.07,777.953065501439,48.35792542
Uruguay,URY,2016,0.0876814192951691,97.89,1973.08320128514,16.43923569
United States,USA,2016,0.020170649573408677,95.53,9535.60048808215,11.62600517
Viet Nam,VNM,2016,0.1831945974791202,90.61,407.834094831029,41.35647964
Albania,ALB,2017,0.11211422277073892,91.15,832.955874831663,57.18074036
Argentina,ARG,2017,0.07178132982834841,90.43,2399.4439117441,20.74797821
Armenia,ARM,2017,0.0745787902384979,78.56,1278.00393260604,84.34803009
Bulgaria,BGR,2017,0.08388338406519028,78.84,1661.7176383074,42.19384384
Belarus,BLR,2017,0.1316104435013837,89.8,1056.47330120896,27.05755615
Brazil,BRA,2017,0.11073030463914134,88.19,1378.92393296078,24.46793365
Bhutan,BTN,2017,0.3467823569993715,96.02,352.284445101614,13.3064661
Canada,CAN,2017,0.035692085888769376,96.2,5240.51940680873,15.82835293
Switzerland,CHE,2017,0.024207680417152183,92.1,7755.17727442833,21.55899429
Djibouti,DJI,2017,0.36779593942193417,98.53,115.971571825083,26.03968811
"Egypt, Arab Rep.",EGY,2017,0.13087213957675584,68.86,594.79720776435,56.39825058
Spain,ESP,2017,0.04921360257459739,92.91,3598.63989037334,24.08994675
Gabon,GAB,2017,0.24075712507225286,96.17,411.455794024276,25.15639114
United Kingdom,GBR,2017,0.04151323025653017,97.8,4470.11052488707,15.82855606
Georgia,GEO,2017,0.0902102902302279,68.61,1173.32799010833,62.44371033
Hungary,HUN,2017,0.08051302003896442,88.39,1999.00851890888,27.24947357
Indonesia,IDN,2017,0.22033075938654365,95.48,310.387468170017,36.17775345
India,IND,2017,0.20823524989868503,82.53999999999999,180.407423467841,55.11247635
"Iran, Islamic Rep.",IRN,2017,0.1161237390649354,83.14,1163.12432794892,32.80345154
Iraq,IRQ,2017,0.14500305363401664,80.43,422.367697072078,58.04656601
Israel,ISR,2017,0.05925796637184923,88.16,2949.81977416572,22.43102837
Jordan,JOR,2017,0.16294909789863604,93.64,658.735447420871,33.99718094
Japan,JPN,2017,0.04248245955246674,90.4,4413.18629236203,12.65492725
Kazakhstan,KAZ,2017,0.15528947605832802,97.16,731.764378703708,33.14392471
"Korea, Rep.",KOR,2017,0.056024844405794416,86.78999999999999,2926.77117938189,35.78922272
Luxembourg,LUX,2017,0.03197703643950266,95.31,5961.60261392162,10.66126442
Moldova,MDA,2017,0.13125955955370536,83.71000000000001,794.869290604907,43.63447952
Mali,MLI,2017,0.4108254705603817,98.49,80.3813146139896,37.50244141
Myanmar,MMR,2017,0.16486973453475168,87.28999999999999,220.83173177914,75.68733215
Mauritius,MUS,2017,0.0980898017523046,91.8,1239.78175534862,47.39693832
Panama,PAN,2017,0.06717422894918965,93.8,2407.87885995687,31.91596031
Peru,PER,2017,0.18066745667899248,92.03,621.620109136811,28.94732857
Poland,POL,2017,0.08392238470971015,84.49,1972.36793970352,22.73643494
Qatar,QAT,2017,0.06300713796176508,98.7,3002.03810876146,6.88137674
El Salvador,SLV,2017,0.14499620897988147,96.1,755.122853753257,37.28125
"Somalia, Fed. Rep.",SOM,2017,0.9999999999996472,99.87,42.2444179689043,39.6850853
Sao Tome and Principe,STP,2017,0.39778124244694024,95.17,256.541219326376,14.75731373
Thailand,THA,2017,0.22625089038070645,97.78,677.059967108563,11.83790398
Tajikistan,TJK,2017,0.18168685061711148,91.15,206.78412651806,63.15241241
Turkiye,TUR,2017,0.13832754031795164,95.54,1139.10260447613,17.38420105
Ukraine,UKR,2017,0.12243756368560645,92.7,813.704638495788,49.17758942
United States,USA,2017,0.019600950800385184,95.5,9822.60605528924,11.34881878
Zimbabwe,ZWE,2017,0.6151660443383545,88.18,149.767935707889,10.54844856
Angola,AGO,2018,0.2543252258878456,64.47,190.30933929081,36.24733353
Benin,BEN,2018,0.3202641046166466,85.71000000000001,101.821094387433,49.22253418
Burkina Faso,BFA,2018,0.3517509046661388,91.63,102.632669494356,36.23123169
Bulgaria,BGR,2018,0.0822667975648712,78.72,1753.56327690919,39.32843781
Belarus,BLR,2018,0.12989108437674385,90.01,1102.02202824589,25.44559479
Belize,BLZ,2018,0.23881232873999855,93.8,453.119819271393,22.96988678
Bolivia,BOL,2018,0.20741354467068,95.74,591.229168070987,22.10827065
China,CHN,2018,0.14134029653439686,75.67,814.630086026044,35.75046921
Cote d'Ivoire,CIV,2018,0.2598870633733103,91.67,152.902803893692,39.2853241
Costa Rica,CRI,2018,0.10184363906569134,92.59,1566.32042725931,22.4164257
Czechia,CZE,2018,0.05938717876346216,96.15,3075.20614608327,14.15549374
Dominican Republic,DOM,2018,0.16136502809710607,91.83,758.960216959216,28.47889519
Spain,ESP,2018,0.0476153635753965,92.94,3731.49996051404,24.14520836
Ethiopia,ETH,2018,0.46106301325435894,96.52,69.2233849696006,35.49158096
United Kingdom,GBR,2018,0.04023819302049904,97.73,4614.18696766086,16.17838669
Georgia,GEO,2018,0.09451065411217272,70.01,1144.00984996743,58.10008621
Guinea,GIN,2018,0.2763777452549386,98.5,106.338307620256,67.11582947
Guinea-Bissau,GNB,2018,0.22365001548821328,94.95,149.85417712923,66.98523712
Hungary,HUN,2018,0.07713818990136874,87.69,2112.94481327715,26.78894615
Indonesia,IDN,2018,0.22016134720916938,95.26,326.103776326436,35.23954773
"Iran, Islamic Rep.",IRN,2018,0.12063254299194656,83.0,984.711822271363,39.99976349
Israel,ISR,2018,0.05792778996496432,87.19,3035.32613663784,21.83692932
Japan,JPN,2018,0.04145332687368397,90.3,4522.3413919771,12.99456692
